stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1989231375,7/12/21 20:43,SF Leaders Say Robbery and Theft Are Down Despite Narratives of Rampant Crime,https://ww2.kqed.org/news/2021/07/12/sf-leaders-say-robbery-and-theft-are-down-despite-narratives-of-rampant-crime/,en,FALSE,,27302,KQED's News Fix,http://blogs.kqed.org/newsfix/
1989274457,7/12/21 14:50,House GOP’s misplaced blame for rising homicides,http://www.tucsonsentinel.com/nationworld/report/071221_gop_homicide_blame/house-gops-misplaced-blame-rising-homicides/,en,FALSE,,29441,tucsonsentinel.com,http://www.tucsonsentinel.com#spider
1989278706,7/13/21 12:40,"The Bureau of Labor Statistics Counted Only Eight Strikes in 2020, Payday Report Counted 1,200",https://www.cepr.net/the-bureau-of-labor-statistics-counted-only-eight-strikes-in-2020-payday-report-counted-1200/,en,FALSE,,68155,cepr.net,http://www.cepr.net/#spider
1989299275,7/13/21 13:36,"After Israel Visit, Malliotakis Says Israeli Leaders Have ‘Serious Concerns About the United States’",https://hamodia.com/2021/07/13/israel-visit-malliotakis-says-israeli-leaders-serious-concerns-united-states/,en,FALSE,,107674,hamodia.com,http://hamodia.com/
1989305383,7/13/21 11:34,Black Power And Anti-Carceral State Infrastructure,https://popularresistance.org/black-power-and-anti-carceral-state-infrastructure/,en,FALSE,,71500,popularresistance.org,http://www.popularresistance.org/#spider
1989331887,7/13/21 14:41,"Trial date reset for former UCD researcher, a Chinese national charged with visa fraud",https://www.dailydemocrat.com/2021/07/13/trial-date-reset-for-former-ucd-researcher-a-chinese-national-charged-with-visa-fraud/,en,FALSE,,28072,Daily Democrat Online,http://www.dailydemocrat.com/
1989377247,7/13/21 7:08,Leave the Billionaires in Space,https://jacobinmag.com/2021/07/billionaires-space-richard-branson-jeff-bezos-elon-musk/,en,FALSE,,26811,Jacobin,http://jacobinmag.com
1989412423,7/12/21 12:15,Eric Adams Meets With President Biden To Discuss Gun Violence,https://gothamist.com/news/eric-adams-meets-president-biden-discuss-gun-violence,en,FALSE,,5810,Gothamist,http://gothamist.com/
1989423452,7/13/21 16:52,New D.C. Bill Would Mandate A Public Database Of Police Misconduct Records,https://dcist.com/story/21/07/13/new-dc-bill-would-mandate-public-database-of-police-disciplinary-records/,en,FALSE,,150,DCist,http://dcist.com/
1989456795,7/13/21 17:30,Fearmongers are driving quality educators away to advocate for lies about critical race theory,http://www.dailykos.com/stories/2039440,en,FALSE,,115,Daily Kos,http://www.dailykos.com
1989503712,7/13/21 18:04,"At Funeral Of White Teen Killed By Cop, Sharpton Signals Yearning For Change",https://www.nationalmemo.com/hunter-brittain-al-sharpton,en,FALSE,,25363,National Memo,http://www.nationalmemo.com
